Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
SP,Lucas Giolito (10794676),Lucas Giolito,10794676,P,4100,CLE@CWS 06/13/2018 08:10PM ET,CWS,4.39
3B,Mike Moustakas (10794052),Mike Moustakas,10794052,3B,4100,CIN@KC 06/13/2018 08:15PM ET,KC,8.04
2B,Brian Dozier (10794051),Brian Dozier,10794051,2B,4100,MIN@DET 06/13/2018 07:10PM ET,MIN,7.63
1B/OF,Cody Bellinger (10794053),Cody Bellinger,10794053,1B/OF,4100,TEX@LAD 06/13/2018 10:10PM ET,LAD,7.91
C,Gary Sanchez (10794055),Gary Sanchez,10794055,C,4100,WAS@NYY 06/13/2018 07:05PM ET,NYY,7.57
SS,Didi Gregorius (10794057),Didi Gregorius,10794057,SS,4100,WAS@NYY 06/13/2018 07:05PM ET,NYY,9.21
SP,Elieser Hernandez (10794675),Elieser Hernandez,10794675,P,4100,SF@MIA 06/13/2018 07:10PM ET,MIA,4.14
OF,Carlos Gonzalez (10794058),Carlos Gonzalez,10794058,OF,4100,COL@PHI 06/13/2018 07:05PM ET,COL,6.48
SP,Ryan Castellani (10794677),Ryan Castellani,10794677,P,4100,COL@PHI 06/13/2018 07:05PM ET,COL,0
RP,Andrew Miller (10794687),Andrew Miller,10794687,P,4000,CLE@CWS 06/13/2018 08:10PM ET,CLE,3.13
RP,Dan Otero (10794697),Dan Otero,10794697,P,4000,CLE@CWS 06/13/2018 08:10PM ET,CLE,1.58
RP,Zach McAllister (10794704),Zach McAllister,10794704,P,4000,CLE@CWS 06/13/2018 08:10PM ET,CLE,1.97
RP,Xavier Cedeno (10794712),Xavier Cedeno,10794712,P,4000,CLE@CWS 06/13/2018 08:10PM ET,CWS,4.08
RP,Joakim Soria (10794717),Joakim Soria,10794717,P,4000,CLE@CWS 06/13/2018 08:10PM ET,CWS,3.01
RP,Oliver Perez (10794728),Oliver Perez,10794728,P,4000,CLE@CWS 06/13/2018 08:10PM ET,CLE,3.01
RP,Nate Jones (10794742),Nate Jones,10794742,P,4000,CLE@CWS 06/13/2018 08:10PM ET,CWS,2.69
RP,Neil Ramirez (10794747),Neil Ramirez,10794747,P,4000,CLE@CWS 06/13/2018 08:10PM ET,CLE,2.68
RP,Robbie Ross Jr. (10794754),Robbie Ross Jr.,10794754,P,4000,CLE@CWS 06/13/2018 08:10PM ET,CWS,0
RP,Adam Wilk (10794766),Adam Wilk,10794766,P,4000,CLE@CWS 06/13/2018 08:10PM ET,CLE,0
RP,Danny Farquhar (10794776),Danny Farquhar,10794776,P,4000,CLE@CWS 06/13/2018 08:10PM ET,CWS,3.3
RP,Luis Avilan (10794780),Luis Avilan,10794780,P,4000,CLE@CWS 06/13/2018 08:10PM ET,CWS,2.28
RP,Perci Garner (10794801),Perci Garner,10794801,P,4000,CLE@CWS 06/13/2018 08:10PM ET,CLE,0
SP,Cody Anderson (10794807),Cody Anderson,10794807,P,4000,CLE@CWS 06/13/2018 08:10PM ET,CLE,0
RP,Cody Allen (10794809),Cody Allen,10794809,P,4000,CLE@CWS 06/13/2018 08:10PM ET,CLE,3.06
RP,Bruce Rondon (10794815),Bruce Rondon,10794815,P,4000,CLE@CWS 06/13/2018 08:10PM ET,CWS,3.73
RP,Lisalverto Bonilla (10794820),Lisalverto Bonilla,10794820,P,4000,CLE@CWS 06/13/2018 08:10PM ET,CLE,0
RP,Ryan Merritt (10794838),Ryan Merritt,10794838,P,4000,CLE@CWS 06/13/2018 08:10PM ET,CLE,0
RP,Jace Fry (10794842),Jace Fry,10794842,P,4000,CLE@CWS 06/13/2018 08:10PM ET,CWS,3.72
RP,Nick Goody (10794853),Nick Goody,10794853,P,4000,CLE@CWS 06/13/2018 08:10PM ET,CLE,1.64
RP,Tyler Olson (10794873),Tyler Olson,10794873,P,4000,CLE@CWS 06/13/2018 08:10PM ET,CLE,1.91
SP,Spencer Adams (10794885),Spencer Adams,10794885,P,4000,CLE@CWS 06/13/2018 08:10PM ET,CWS,0
SP,Dylan Cease (10794887),Dylan Cease,10794887,P,4000,CLE@CWS 06/13/2018 08:10PM ET,CWS,0
SP,Triston McKenzie (10794897),Triston McKenzie,10794897,P,4000,CLE@CWS 06/13/2018 08:10PM ET,CLE,0
SP,Aaron Civale (10794908),Aaron Civale,10794908,P,4000,CLE@CWS 06/13/2018 08:10PM ET,CLE,0
SP,A.J. Puckett (10794922),A.J. Puckett,10794922,P,4000,CLE@CWS 06/13/2018 08:10PM ET,CWS,0
SP,Dane Dunning (10794924),Dane Dunning,10794924,P,4000,CLE@CWS 06/13/2018 08:10PM ET,CWS,0
SP,Brady Aiken (10794928),Brady Aiken,10794928,P,4000,CLE@CWS 06/13/2018 08:10PM ET,CLE,0
RP,Tyler Danish (10794950),Tyler Danish,10794950,P,4000,CLE@CWS 06/13/2018 08:10PM ET,CWS,0
SP,Ian Clarkin (10794951),Ian Clarkin,10794951,P,4000,CLE@CWS 06/13/2018 08:10PM ET,CWS,0
3B,Christian Villanueva (10794061),Christian Villanueva,10794061,3B,4000,SD@STL 06/13/2018 08:15PM ET,SD,7.17
OF,Marcell Ozuna (10794070),Marcell Ozuna,10794070,OF,4000,SD@STL 06/13/2018 08:15PM ET,STL,7.13
OF,Wil Myers (10794071),Wil Myers,10794071,OF,4000,SD@STL 06/13/2018 08:15PM ET,SD,7
RP,Daniel Poncedeleon (10794678),Daniel Poncedeleon,10794678,P,4000,SD@STL 06/13/2018 08:15PM ET,STL,0
RP,Craig Stammen (10794692),Craig Stammen,10794692,P,4000,SD@STL 06/13/2018 08:15PM ET,SD,4.21
RP,Luke Gregerson (10794695),Luke Gregerson,10794695,P,4000,SD@STL 06/13/2018 08:15PM ET,STL,1.01
RP,Brett Cecil (10794698),Brett Cecil,10794698,P,4000,SD@STL 06/13/2018 08:15PM ET,STL,0.76
RP,Bud Norris (10794702),Bud Norris,10794702,P,4000,SD@STL 06/13/2018 08:15PM ET,STL,4.10
RP,Chris Young (10794732),Chris Young,10794732,P,4000,SD@STL 06/13/2018 08:15PM ET,SD,0
RP,Greg Holland (10794748),Greg Holland,10794748,P,4000,SD@STL 06/13/2018 08:15PM ET,STL,0.06
RP,Brad Hand (10794753),Brad Hand,10794753,P,4000,SD@STL 06/13/2018 08:15PM ET,SD,4.81
RP,Trevor Rosenthal (10794761),Trevor Rosenthal,10794761,P,4000,SD@STL 06/13/2018 08:15PM ET,STL,0
RP,Tyler Lyons (10794763),Tyler Lyons,10794763,P,4000,SD@STL 06/13/2018 08:15PM ET,STL,1.47
SP,Bryan Mitchell (10794764),Bryan Mitchell,10794764,P,4000,SD@STL 06/13/2018 08:15PM ET,SD,1.56
SP,Robbie Erlin (10794770),Robbie Erlin,10794770,P,4000,SD@STL 06/13/2018 08:15PM ET,SD,5.18
RP,John Brebbia (10794786),John Brebbia,10794786,P,4000,SD@STL 06/13/2018 08:15PM ET,STL,3.82
SP,Colin Rea (10794787),Colin Rea,10794787,P,4000,SD@STL 06/13/2018 08:15PM ET,SD,0
SP,Dillon Overton (10794794),Dillon Overton,10794794,P,4000,SD@STL 06/13/2018 08:15PM ET,SD,0
RP,Ryan Sherriff (10794797),Ryan Sherriff,10794797,P,4000,SD@STL 06/13/2018 08:15PM ET,STL,0.83
RP,Kirby Yates (10794816),Kirby Yates,10794816,P,4000,SD@STL 06/13/2018 08:15PM ET,SD,4.06
RP,Sam Tuivailala (10794824),Sam Tuivailala,10794824,P,4000,SD@STL 06/13/2018 08:15PM ET,STL,2.80
SP,Luis Perdomo (10794834),Luis Perdomo,10794834,P,4000,SD@STL 06/13/2018 08:15PM ET,SD,5.48
RP,Dominic Leone (10794849),Dominic Leone,10794849,P,4000,SD@STL 06/13/2018 08:15PM ET,STL,2.53
SP,Walker Lockett (10794858),Walker Lockett,10794858,P,4000,SD@STL 06/13/2018 08:15PM ET,SD,-1.15
RP,Miguel Diaz (10794861),Miguel Diaz,10794861,P,4000,SD@STL 06/13/2018 08:15PM ET,SD,0
RP,Matt Bowman (10794872),Matt Bowman,10794872,P,4000,SD@STL 06/13/2018 08:15PM ET,STL,2.22
RP,Mike Mayers (10794878),Mike Mayers,10794878,P,4000,SD@STL 06/13/2018 08:15PM ET,STL,3.45
SP,Anderson Espinoza (10794890),Anderson Espinoza,10794890,P,4000,SD@STL 06/13/2018 08:15PM ET,SD,0
SP,Junior Fernandez (10794895),Junior Fernandez,10794895,P,4000,SD@STL 06/13/2018 08:15PM ET,STL,0
SP,Austin Smith (10794900),Austin Smith,10794900,P,4000,SD@STL 06/13/2018 08:15PM ET,SD,0
RP,Jordan Hicks (10794903),Jordan Hicks,10794903,P,4000,SD@STL 06/13/2018 08:15PM ET,STL,3.30
SP,Logan Allen (10794904),Logan Allen,10794904,P,4000,SD@STL 06/13/2018 08:15PM ET,SD,0
SP,Chris Paddack (10794905),Chris Paddack,10794905,P,4000,SD@STL 06/13/2018 08:15PM ET,SD,0
RP,Phil Maton (10794907),Phil Maton,10794907,P,4000,SD@STL 06/13/2018 08:15PM ET,SD,3.57
SP,Dakota Hudson (10794923),Dakota Hudson,10794923,P,4000,SD@STL 06/13/2018 08:15PM ET,STL,0
RP,Jose Castillo (10794936),Jose Castillo,10794936,P,4000,SD@STL 06/13/2018 08:15PM ET,SD,9.4
SP,Conner Greene (10794943),Conner Greene,10794943,P,4000,SD@STL 06/13/2018 08:15PM ET,STL,0
RP,Adam Cimber (10794945),Adam Cimber,10794945,P,4000,SD@STL 06/13/2018 08:15PM ET,SD,4.90
SP,MacKenzie Gore (10794956),MacKenzie Gore,10794956,P,4000,SD@STL 06/13/2018 08:15PM ET,SD,0
SP,Michel Baez (10794959),Michel Baez,10794959,P,4000,SD@STL 06/13/2018 08:15PM ET,SD,0
SP,Adrian Morejon (10794963),Adrian Morejon,10794963,P,4000,SD@STL 06/13/2018 08:15PM ET,SD,0
SP,Trevor Oaks (10794680),Trevor Oaks,10794680,P,4000,CIN@KC 06/13/2018 08:15PM ET,KC,3.05
RP,Robert Stephenson (10794682),Robert Stephenson,10794682,P,4000,CIN@KC 06/13/2018 08:15PM ET,CIN,0
SP,Wily Peralta (10794688),Wily Peralta,10794688,P,4000,CIN@KC 06/13/2018 08:15PM ET,KC,0
RP,David Hernandez (10794690),David Hernandez,10794690,P,4000,CIN@KC 06/13/2018 08:15PM ET,CIN,4.18
RP,Jared Hughes (10794705),Jared Hughes,10794705,P,4000,CIN@KC 06/13/2018 08:15PM ET,CIN,3.75
RP,Blaine Boyer (10794733),Blaine Boyer,10794733,P,4000,CIN@KC 06/13/2018 08:15PM ET,KC,-0.36
RP,Justin Grimm (10794735),Justin Grimm,10794735,P,4000,CIN@KC 06/13/2018 08:15PM ET,KC,-1.88
SP,Vance Worley (10794755),Vance Worley,10794755,P,4000,CIN@KC 06/13/2018 08:15PM ET,CIN,0
RP,Dylan Floro (10794762),Dylan Floro,10794762,P,4000,CIN@KC 06/13/2018 08:15PM ET,CIN,3.91
RP,Brian Flynn (10794773),Brian Flynn,10794773,P,4000,CIN@KC 06/13/2018 08:15PM ET,KC,2.22
RP,Kelvin Herrera (10794779),Kelvin Herrera,10794779,P,4000,CIN@KC 06/13/2018 08:15PM ET,KC,3.23
RP,Michael Lorenzen (10794802),Michael Lorenzen,10794802,P,4000,CIN@KC 06/13/2018 08:15PM ET,CIN,3.91
RP,Jason Adam (10794803),Jason Adam,10794803,P,4000,CIN@KC 06/13/2018 08:15PM ET,KC,2.99
RP,Austin Brice (10794804),Austin Brice,10794804,P,4000,CIN@KC 06/13/2018 08:15PM ET,CIN,2.60
RP,Wandy Peralta (10794808),Wandy Peralta,10794808,P,4000,CIN@KC 06/13/2018 08:15PM ET,CIN,1.47
SP,Burch Smith (10794812),Burch Smith,10794812,P,4000,CIN@KC 06/13/2018 08:15PM ET,KC,2.92
SP,Jesse Hahn (10794826),Jesse Hahn,10794826,P,4000,CIN@KC 06/13/2018 08:15PM ET,KC,0
RP,Miguel Almonte (10794835),Miguel Almonte,10794835,P,4000,CIN@KC 06/13/2018 08:15PM ET,KC,0
SP,Kyle Zimmer (10794850),Kyle Zimmer,10794850,P,4000,CIN@KC 06/13/2018 08:15PM ET,KC,0
RP,Tim Hill (10794881),Tim Hill,10794881,P,4000,CIN@KC 06/13/2018 08:15PM ET,KC,2.18
SP,Scott Blewett (10794883),Scott Blewett,10794883,P,4000,CIN@KC 06/13/2018 08:15PM ET,KC,0
SP,Foster Griffin (10794884),Foster Griffin,10794884,P,4000,CIN@KC 06/13/2018 08:15PM ET,KC,0
RP,Raisel Iglesias (10794894),Raisel Iglesias,10794894,P,4000,CIN@KC 06/13/2018 08:15PM ET,CIN,3.97
SP,Tony Santillan (10794899),Tony Santillan,10794899,P,4000,CIN@KC 06/13/2018 08:15PM ET,CIN,0
SP,Nolan Watson (10794909),Nolan Watson,10794909,P,4000,CIN@KC 06/13/2018 08:15PM ET,KC,0
SP,Daniel Wright (10794925),Daniel Wright,10794925,P,4000,CIN@KC 06/13/2018 08:15PM ET,CIN,0
SP,Nick Howard (10794934),Nick Howard,10794934,P,4000,CIN@KC 06/13/2018 08:15PM ET,CIN,0
RP,Kevin McCarthy (10794940),Kevin McCarthy,10794940,P,4000,CIN@KC 06/13/2018 08:15PM ET,KC,2.75
SP,Richard Lovelady (10794952),Richard Lovelady,10794952,P,4000,CIN@KC 06/13/2018 08:15PM ET,KC,0
SP,Hunter Greene (10794955),Hunter Greene,10794955,P,4000,CIN@KC 06/13/2018 08:15PM ET,CIN,0
SP,Vladimir Gutierrez (10794957),Vladimir Gutierrez,10794957,P,4000,CIN@KC 06/13/2018 08:15PM ET,CIN,0
RP,Matt Belisle (10793995),Matt Belisle,10793995,P,4000,MIN@DET 06/13/2018 07:10PM ET,MIN,1.6
OF,Nicholas Castellanos (10794062),Nicholas Castellanos,10794062,OF,4000,MIN@DET 06/13/2018 07:10PM ET,DET,8.06
3B,Jeimer Candelario (10794064),Jeimer Candelario,10794064,3B,4000,MIN@DET 06/13/2018 07:10PM ET,DET,8.49
RP,Travis Wood (10794693),Travis Wood,10794693,P,4000,MIN@DET 06/13/2018 07:10PM ET,DET,0
RP,Zach Duke (10794726),Zach Duke,10794726,P,4000,MIN@DET 06/13/2018 07:10PM ET,MIN,2.36
RP,Fernando Rodney (10794727),Fernando Rodney,10794727,P,4000,MIN@DET 06/13/2018 07:10PM ET,MIN,2.91
RP,Ryan Pressly (10794749),Ryan Pressly,10794749,P,4000,MIN@DET 06/13/2018 07:10PM ET,MIN,3.37
RP,Zack Jones (10794759),Zack Jones,10794759,P,4000,MIN@DET 06/13/2018 07:10PM ET,MIN,0
RP,Shane Greene (10794765),Shane Greene,10794765,P,4000,MIN@DET 06/13/2018 07:10PM ET,DET,2.87
RP,Louis Coleman (10794767),Louis Coleman,10794767,P,4000,MIN@DET 06/13/2018 07:10PM ET,DET,4.67
RP,Alex Wilson (10794769),Alex Wilson,10794769,P,4000,MIN@DET 06/13/2018 07:10PM ET,DET,2.52
RP,Matt Magill (10794782),Matt Magill,10794782,P,4000,MIN@DET 06/13/2018 07:10PM ET,MIN,5.12
SP,Jacob Turner (10794783),Jacob Turner,10794783,P,4000,MIN@DET 06/13/2018 07:10PM ET,DET,-3.51
RP,Drew VerHagen (10794788),Drew VerHagen,10794788,P,4000,MIN@DET 06/13/2018 07:10PM ET,DET,1.37
RP,Myles Jaye (10794806),Myles Jaye,10794806,P,4000,MIN@DET 06/13/2018 07:10PM ET,MIN,0
RP,Taylor Rogers (10794810),Taylor Rogers,10794810,P,4000,MIN@DET 06/13/2018 07:10PM ET,MIN,2.44
RP,Addison Reed (10794825),Addison Reed,10794825,P,4000,MIN@DET 06/13/2018 07:10PM ET,MIN,2.98
SP,Felix Jorge (10794837),Felix Jorge,10794837,P,4000,MIN@DET 06/13/2018 07:10PM ET,MIN,0
SP,Tyler Duffey (10794847),Tyler Duffey,10794847,P,4000,MIN@DET 06/13/2018 07:10PM ET,MIN,2.93
RP,Daniel Stumpf (10794859),Daniel Stumpf,10794859,P,4000,MIN@DET 06/13/2018 07:10PM ET,DET,1.04
SP,Victor Alcantara (10794862),Victor Alcantara,10794862,P,4000,MIN@DET 06/13/2018 07:10PM ET,DET,0
RP,Warwick Saupold (10794864),Warwick Saupold,10794864,P,4000,MIN@DET 06/13/2018 07:10PM ET,DET,2.20
RP,Trevor Hildenberger (10794879),Trevor Hildenberger,10794879,P,4000,MIN@DET 06/13/2018 07:10PM ET,MIN,3.14
RP,Alex Faedo (10794892),Alex Faedo,10794892,P,4000,MIN@DET 06/13/2018 07:10PM ET,DET,0
SP,Beau Burrows (10794910),Beau Burrows,10794910,P,4000,MIN@DET 06/13/2018 07:10PM ET,DET,0
SP,Matt Manning (10794914),Matt Manning,10794914,P,4000,MIN@DET 06/13/2018 07:10PM ET,DET,0
SP,Tyler Alexander (10794919),Tyler Alexander,10794919,P,4000,MIN@DET 06/13/2018 07:10PM ET,DET,0
RP,Joe Jimenez (10794927),Joe Jimenez,10794927,P,4000,MIN@DET 06/13/2018 07:10PM ET,DET,3.22
SP,Spencer Turnbull (10794929),Spencer Turnbull,10794929,P,4000,MIN@DET 06/13/2018 07:10PM ET,DET,0
SP,Kyle Funkhouser (10794933),Kyle Funkhouser,10794933,P,4000,MIN@DET 06/13/2018 07:10PM ET,DET,0
SP,Zack Littell (10794937),Zack Littell,10794937,P,4000,MIN@DET 06/13/2018 07:10PM ET,MIN,-9.25
OF,Joc Pederson (10794059),Joc Pederson,10794059,OF,4000,TEX@LAD 06/13/2018 10:10PM ET,LAD,6.34
OF,Shin-soo Choo (10794060),Shin-soo Choo,10794060,OF,4000,TEX@LAD 06/13/2018 10:10PM ET,TEX,8.48
RP,Dennis Santana (10794679),Dennis Santana,10794679,P,4000,TEX@LAD 06/13/2018 10:10PM ET,LAD,2.72
SP,Doug Fister (10794681),Doug Fister,10794681,P,4000,TEX@LAD 06/13/2018 10:10PM ET,TEX,8.98
RP,Kenley Jansen (10794691),Kenley Jansen,10794691,P,4000,TEX@LAD 06/13/2018 10:10PM ET,LAD,3.33
RP,Tony Barnette (10794700),Tony Barnette,10794700,P,4000,TEX@LAD 06/13/2018 10:10PM ET,TEX,3.98
SP,Paolo Espino (10794706),Paolo Espino,10794706,P,4000,TEX@LAD 06/13/2018 10:10PM ET,TEX,0
RP,Austin Bibens-Dirkx (10794710),Austin Bibens-Dirkx,10794710,P,4000,TEX@LAD 06/13/2018 10:10PM ET,TEX,9.38
RP,Matt Bush (10794719),Matt Bush,10794719,P,4000,TEX@LAD 06/13/2018 10:10PM ET,TEX,2.15
RP,Jake Diekman (10794736),Jake Diekman,10794736,P,4000,TEX@LAD 06/13/2018 10:10PM ET,TEX,2.63
RP,Pedro Baez (10794740),Pedro Baez,10794740,P,4000,TEX@LAD 06/13/2018 10:10PM ET,LAD,3.43
RP,Josh Fields (10794741),Josh Fields,10794741,P,4000,TEX@LAD 06/13/2018 10:10PM ET,LAD,2.72
RP,Edward Paredes (10794745),Edward Paredes,10794745,P,4000,TEX@LAD 06/13/2018 10:10PM ET,LAD,3.7
RP,Daniel Hudson (10794751),Daniel Hudson,10794751,P,4000,TEX@LAD 06/13/2018 10:10PM ET,LAD,2.56
RP,Chris Martin (10794784),Chris Martin,10794784,P,4000,TEX@LAD 06/13/2018 10:10PM ET,TEX,2.27
SP,Connor Sadzeck (10794789),Connor Sadzeck,10794789,P,4000,TEX@LAD 06/13/2018 10:10PM ET,TEX,0
RP,Alex Claudio (10794795),Alex Claudio,10794795,P,4000,TEX@LAD 06/13/2018 10:10PM ET,TEX,1.69
RP,Jesen Therrien (10794798),Jesen Therrien,10794798,P,4000,TEX@LAD 06/13/2018 10:10PM ET,LAD,0
RP,Adam Liberatore (10794799),Adam Liberatore,10794799,P,4000,TEX@LAD 06/13/2018 10:10PM ET,LAD,2.40
RP,Daniel Corcino (10794814),Daniel Corcino,10794814,P,4000,TEX@LAD 06/13/2018 10:10PM ET,LAD,2.7
RP,Yimi Garcia (10794818),Yimi Garcia,10794818,P,4000,TEX@LAD 06/13/2018 10:10PM ET,LAD,2.05
RP,Scott Alexander (10794827),Scott Alexander,10794827,P,4000,TEX@LAD 06/13/2018 10:10PM ET,LAD,1.84
RP,Erik Goeddel (10794828),Erik Goeddel,10794828,P,4000,TEX@LAD 06/13/2018 10:10PM ET,LAD,5.06
RP,Shawn Tolleson (10794831),Shawn Tolleson,10794831,P,4000,TEX@LAD 06/13/2018 10:10PM ET,TEX,0
RP,Jose Leclerc (10794833),Jose Leclerc,10794833,P,4000,TEX@LAD 06/13/2018 10:10PM ET,TEX,3.76
SP,Adrian Sampson (10794839),Adrian Sampson,10794839,P,4000,TEX@LAD 06/13/2018 10:10PM ET,TEX,0
RP,Tony Cingrani (10794843),Tony Cingrani,10794843,P,4000,TEX@LAD 06/13/2018 10:10PM ET,LAD,3.12
SP,Clayton Blackburn (10794851),Clayton Blackburn,10794851,P,4000,TEX@LAD 06/13/2018 10:10PM ET,TEX,0
RP,Keone Kela (10794855),Keone Kela,10794855,P,4000,TEX@LAD 06/13/2018 10:10PM ET,TEX,3.37
RP,Ronald Herrera (10794865),Ronald Herrera,10794865,P,4000,TEX@LAD 06/13/2018 10:10PM ET,TEX,0
RP,Yohander Mendez (10794868),Yohander Mendez,10794868,P,4000,TEX@LAD 06/13/2018 10:10PM ET,TEX,0.9
SP,Kyle Cody (10794869),Kyle Cody,10794869,P,4000,TEX@LAD 06/13/2018 10:10PM ET,TEX,0
SP,Chi Chi Gonzalez (10794875),Chi Chi Gonzalez,10794875,P,4000,TEX@LAD 06/13/2018 10:10PM ET,TEX,0
SP,Brett Martin (10794886),Brett Martin,10794886,P,4000,TEX@LAD 06/13/2018 10:10PM ET,TEX,0
SP,Cole Ragans (10794916),Cole Ragans,10794916,P,4000,TEX@LAD 06/13/2018 10:10PM ET,TEX,0
SP,Alex Speas (10794918),Alex Speas,10794918,P,4000,TEX@LAD 06/13/2018 10:10PM ET,TEX,0
SP,Jordan Sheffield (10794942),Jordan Sheffield,10794942,P,4000,TEX@LAD 06/13/2018 10:10PM ET,LAD,0
RP,Nick Gardewine (10794946),Nick Gardewine,10794946,P,4000,TEX@LAD 06/13/2018 10:10PM ET,TEX,3.48
SP,Ariel Jurado (10794948),Ariel Jurado,10794948,P,4000,TEX@LAD 06/13/2018 10:10PM ET,TEX,1.7
SP,Dustin May (10794954),Dustin May,10794954,P,4000,TEX@LAD 06/13/2018 10:10PM ET,LAD,0
SP,Hans Crouse (10794961),Hans Crouse,10794961,P,4000,TEX@LAD 06/13/2018 10:10PM ET,TEX,0
2B,Gleyber Torres (10794066),Gleyber Torres,10794066,2B,4000,WAS@NYY 06/13/2018 07:05PM ET,NYY,8.33
1B,Mark Reynolds (10794067),Mark Reynolds,10794067,1B,4000,WAS@NYY 06/13/2018 07:05PM ET,WAS,7.58
3B,Anthony Rendon (10794068),Anthony Rendon,10794068,3B,4000,WAS@NYY 06/13/2018 07:05PM ET,WAS,7.14
SP,Jonathon Niese (10794689),Jonathon Niese,10794689,P,4000,WAS@NYY 06/13/2018 07:05PM ET,NYY,0
RP,Dellin Betances (10794707),Dellin Betances,10794707,P,4000,WAS@NYY 06/13/2018 07:05PM ET,NYY,4.79
RP,David Robertson (10794709),David Robertson,10794709,P,4000,WAS@NYY 06/13/2018 07:05PM ET,NYY,3.85
RP,Brandon Kintzler (10794716),Brandon Kintzler,10794716,P,4000,WAS@NYY 06/13/2018 07:05PM ET,WAS,1.77
SP,Edwin Jackson (10794722),Edwin Jackson,10794722,P,4000,WAS@NYY 06/13/2018 07:05PM ET,WAS,0
RP,Joaquin Benoit (10794729),Joaquin Benoit,10794729,P,4000,WAS@NYY 06/13/2018 07:05PM ET,WAS,0
RP,Ryan Madson (10794730),Ryan Madson,10794730,P,4000,WAS@NYY 06/13/2018 07:05PM ET,WAS,2.48
RP,Sammy Solis (10794738),Sammy Solis,10794738,P,4000,WAS@NYY 06/13/2018 07:05PM ET,WAS,2.37
RP,Shawn Kelley (10794743),Shawn Kelley,10794743,P,4000,WAS@NYY 06/13/2018 07:05PM ET,WAS,2.12
RP,Sean Doolittle (10794746),Sean Doolittle,10794746,P,4000,WAS@NYY 06/13/2018 07:05PM ET,WAS,4.86
SP,Tommy Milone (10794752),Tommy Milone,10794752,P,4000,WAS@NYY 06/13/2018 07:05PM ET,WAS,0
RP,Justin Miller (10794756),Justin Miller,10794756,P,4000,WAS@NYY 06/13/2018 07:05PM ET,WAS,9.38
RP,Tim Collins (10794758),Tim Collins,10794758,P,4000,WAS@NYY 06/13/2018 07:05PM ET,WAS,1.69
RP,Adam Warren (10794768),Adam Warren,10794768,P,4000,WAS@NYY 06/13/2018 07:05PM ET,NYY,3.12
RP,Aaron Barrett (10794777),Aaron Barrett,10794777,P,4000,WAS@NYY 06/13/2018 07:05PM ET,WAS,0
SP,Chad Green (10794796),Chad Green,10794796,P,4000,WAS@NYY 06/13/2018 07:05PM ET,NYY,5.37
RP,Chasen Shreve (10794805),Chasen Shreve,10794805,P,4000,WAS@NYY 06/13/2018 07:05PM ET,NYY,3.39
RP,Aroldis Chapman (10794819),Aroldis Chapman,10794819,P,4000,WAS@NYY 06/13/2018 07:05PM ET,NYY,5.07
RP,Wander Suero (10794821),Wander Suero,10794821,P,4000,WAS@NYY 06/13/2018 07:05PM ET,WAS,2.20
RP,Matt Grace (10794832),Matt Grace,10794832,P,4000,WAS@NYY 06/13/2018 07:05PM ET,WAS,2.54
RP,Trevor Gott (10794848),Trevor Gott,10794848,P,4000,WAS@NYY 06/13/2018 07:05PM ET,WAS,1.58
RP,Branden Pinder (10794852),Branden Pinder,10794852,P,4000,WAS@NYY 06/13/2018 07:05PM ET,NYY,0
RP,Jonathan Holder (10794877),Jonathan Holder,10794877,P,4000,WAS@NYY 06/13/2018 07:05PM ET,NYY,3.80
SP,Freicer Perez (10794891),Freicer Perez,10794891,P,4000,WAS@NYY 06/13/2018 07:05PM ET,NYY,0
RP,Koda Glover (10794906),Koda Glover,10794906,P,4000,WAS@NYY 06/13/2018 07:05PM ET,WAS,0
SP,Wil Crowe (10794920),Wil Crowe,10794920,P,4000,WAS@NYY 06/13/2018 07:05PM ET,WAS,0
SP,Albert Abreu (10794930),Albert Abreu,10794930,P,4000,WAS@NYY 06/13/2018 07:05PM ET,NYY,0
RP,Ben Heller (10794941),Ben Heller,10794941,P,4000,WAS@NYY 06/13/2018 07:05PM ET,NYY,0
SP,Seth Romero (10794960),Seth Romero,10794960,P,4000,WAS@NYY 06/13/2018 07:05PM ET,WAS,0
SP,Clarke Schmidt (10794962),Clarke Schmidt,10794962,P,4000,WAS@NYY 06/13/2018 07:05PM ET,NYY,0
C,J.T. Realmuto (10794065),J.T. Realmuto,10794065,C,4000,SF@MIA 06/13/2018 07:10PM ET,MIA,8.59
3B/OF,Brian Anderson (10794072),Brian Anderson,10794072,3B/OF,4000,SF@MIA 06/13/2018 07:10PM ET,MIA,7.70
RP,Sam Dyson (10794696),Sam Dyson,10794696,P,4000,SF@MIA 06/13/2018 07:10PM ET,SF,2.78
RP,Mark Melancon (10794699),Mark Melancon,10794699,P,4000,SF@MIA 06/13/2018 07:10PM ET,SF,3.65
RP,Tony Watson (10794711),Tony Watson,10794711,P,4000,SF@MIA 06/13/2018 07:10PM ET,SF,3.67
RP,Brad Ziegler (10794718),Brad Ziegler,10794718,P,4000,SF@MIA 06/13/2018 07:10PM ET,MIA,1.19
SP,Matt Cain (10794723),Matt Cain,10794723,P,4000,SF@MIA 06/13/2018 07:10PM ET,SF,0
RP,Cory Gearrin (10794734),Cory Gearrin,10794734,P,4000,SF@MIA 06/13/2018 07:10PM ET,SF,1.76
